2017-10-06 15:01:13,776 INFO [91387260]            BasicBook.java:427  | 1 sheet in /Users/stephenn/Documents/workspace/nlsomr/working/91387260.jpg
2017-10-06 15:01:56,306 INFO [91387260]         SlotsBuilder.java:434  | Stack#3 endless loop detected
2017-10-06 15:01:56,308 INFO [91387260]                Voice.java:257  | S5 MeasureStack#4 Voice #1 too long 1/4
2017-10-06 15:01:56,308 INFO [91387260]                Voice.java:257  | S5 MeasureStack#4 Voice #2 too long 1/4
2017-10-06 15:01:56,309 INFO [91387260]           StackTuner.java:92   | S5 MeasureStack#4 no correct rhythm
2017-10-06 15:01:56,311 INFO [91387260]                Voice.java:257  | S6 MeasureStack#6 Voice #1 too long 1/4
2017-10-06 15:01:56,311 INFO [91387260]           StackTuner.java:92   | S6 MeasureStack#6 no correct rhythm
2017-10-06 15:01:56,313 INFO [91387260]                Voice.java:257  | S6 MeasureStack#7 Voice #1 too long 3/8
2017-10-06 15:01:56,313 INFO [91387260]           StackTuner.java:92   | S6 MeasureStack#7 no correct rhythm
2017-10-06 15:01:56,314 INFO [91387260]                Voice.java:257  | S6 MeasureStack#8 Voice #1 too long 1/4
2017-10-06 15:01:56,315 INFO [91387260]           StackTuner.java:92   | S6 MeasureStack#8 no correct rhythm
2017-10-06 15:01:56,316 INFO [91387260]                Voice.java:257  | S6 MeasureStack#9 Voice #1 too long 1/4
2017-10-06 15:01:56,317 INFO [91387260]                Voice.java:257  | S6 MeasureStack#9 Voice #2 too long 1/4
2017-10-06 15:01:56,317 INFO [91387260]           StackTuner.java:92   | S6 MeasureStack#9 no correct rhythm
2017-10-06 15:01:56,319 INFO [91387260]            BasicBook.java:1395 | Stored /book.xml
2017-10-06 15:01:57,244 INFO [91387260]           BasicSheet.java:979  | Stored /sheet#1/sheet#1.xml
2017-10-06 15:01:57,246 INFO [91387260]       StepMonitoring.java:96   | PAGE
2017-10-06 15:01:57,254 INFO [91387260]                 Part.java:267  | Could not left-connect slur#6849
2017-10-06 15:01:57,258 INFO [91387260]                Voice.java:257  | S2 MeasureStack#6 Voice #1 too long 1/4
2017-10-06 15:01:57,259 INFO [91387260]                Voice.java:257  | S2 MeasureStack#6 Voice #2 too long 1/4
2017-10-06 15:01:57,259 INFO [91387260]                Voice.java:257  | S2 MeasureStack#6 Voice #3 too long 1/8
2017-10-06 15:01:57,259 INFO [91387260]                Voice.java:257  | S3 MeasureStack#7 Voice #4 too long 1/16
2017-10-06 15:01:57,260 INFO [91387260]                Voice.java:257  | S4 MeasureStack#11 Voice #3 too long 1/16
2017-10-06 15:01:57,261 INFO [91387260]                Voice.java:257  | S5 MeasureStack#4 Voice #1 too long 1/4
2017-10-06 15:01:57,261 INFO [91387260]                Voice.java:257  | S5 MeasureStack#4 Voice #2 too long 1/4
2017-10-06 15:01:57,261 INFO [91387260]                Voice.java:257  | S6 MeasureStack#6 Voice #1 too long 1/4
2017-10-06 15:01:57,262 INFO [91387260]                Voice.java:257  | S6 MeasureStack#7 Voice #1 too long 3/8
2017-10-06 15:01:57,264 INFO [91387260]                Voice.java:257  | S6 MeasureStack#8 Voice #1 too long 1/4
2017-10-06 15:01:57,264 INFO [91387260]                Voice.java:257  | S6 MeasureStack#9 Voice #1 too long 1/4
2017-10-06 15:01:57,265 INFO [91387260]                Voice.java:257  | S6 MeasureStack#9 Voice #2 too long 1/4
2017-10-06 15:01:57,268 INFO [91387260]            BasicBook.java:1395 | Stored /book.xml
2017-10-06 15:01:58,294 INFO [91387260]           BasicSheet.java:979  | Stored /sheet#1/sheet#1.xml
2017-10-06 15:01:58,296 INFO [91387260]            BasicStub.java:723  | Sheet{91387260} disposed
2017-10-06 15:01:59,312 INFO [91387260]            BasicStub.java:449  | Loaded /sheet#1/sheet#1.xml
2017-10-06 15:01:59,314 INFO [91387260]            BasicBook.java:1133 | Scores built: 2
2017-10-06 15:02:00,321 INFO [91387260]                 Part.java:312  | S#2 {Part#3 staves[3,4]} createDummyPart for id=1
2017-10-06 15:02:00,324 WARN [91387260]      PartwiseBuilder.java:1970 | Error visiting RestInter{#0(0.000) e#0 s:0 p:-1.00 WHOLE_REST}
java.lang.NullPointerException: null
	at org.audiveris.omr.score.PartwiseBuilder.processNote(PartwiseBuilder.java:1735)
	at org.audiveris.omr.score.PartwiseBuilder.processChord(PartwiseBuilder.java:1056)
	at org.audiveris.omr.score.PartwiseBuilder.processMeasure(PartwiseBuilder.java:1614)
	at org.audiveris.omr.score.PartwiseBuilder.processPart(PartwiseBuilder.java:1988)
	at org.audiveris.omr.score.PartwiseBuilder.processSystem(PartwiseBuilder.java:2532)
	at org.audiveris.omr.score.PartwiseBuilder.processLogicalPart(PartwiseBuilder.java:1433)
	at org.audiveris.omr.score.PartwiseBuilder.processStub(PartwiseBuilder.java:2483)
	at org.audiveris.omr.score.PartwiseBuilder.processPartList(PartwiseBuilder.java:2017)
	at org.audiveris.omr.score.PartwiseBuilder.processScore(PartwiseBuilder.java:2195)
	at org.audiveris.omr.score.PartwiseBuilder.build(PartwiseBuilder.java:307)
	at org.audiveris.omr.score.ScoreExporter.export(ScoreExporter.java:117)
	at org.audiveris.omr.score.ScoreExporter.export(ScoreExporter.java:91)
	at org.audiveris.omr.sheet.BasicBook.export(BasicBook.java:589)
	at org.audiveris.omr.CLI$ProcessingTask.processBook(CLI.java:785)
	at org.audiveris.omr.CLI$CliTask.call(CLI.java:344)
	at org.audiveris.omr.Main.runBatchTasks(Main.java:316)
	at org.audiveris.omr.Main.main(Main.java:155)
	at Audiveris.main(Audiveris.java:49)
2017-10-06 15:02:00,326 WARN [91387260]      PartwiseBuilder.java:1970 | Error visiting RestInter{#0(0.000) e#0 s:0 p:-1.00 WHOLE_REST}
java.lang.NullPointerException: null
	at org.audiveris.omr.score.PartwiseBuilder.processNote(PartwiseBuilder.java:1735)
	at org.audiveris.omr.score.PartwiseBuilder.processChord(PartwiseBuilder.java:1056)
	at org.audiveris.omr.score.PartwiseBuilder.processMeasure(PartwiseBuilder.java:1614)
	at org.audiveris.omr.score.PartwiseBuilder.processPart(PartwiseBuilder.java:1988)
	at org.audiveris.omr.score.PartwiseBuilder.processSystem(PartwiseBuilder.java:2532)
	at org.audiveris.omr.score.PartwiseBuilder.processLogicalPart(PartwiseBuilder.java:1433)
	at org.audiveris.omr.score.PartwiseBuilder.processStub(PartwiseBuilder.java:2483)
	at org.audiveris.omr.score.PartwiseBuilder.processPartList(PartwiseBuilder.java:2017)
	at org.audiveris.omr.score.PartwiseBuilder.processScore(PartwiseBuilder.java:2195)
	at org.audiveris.omr.score.PartwiseBuilder.build(PartwiseBuilder.java:307)
	at org.audiveris.omr.score.ScoreExporter.export(ScoreExporter.java:117)
	at org.audiveris.omr.score.ScoreExporter.export(ScoreExporter.java:91)
	at org.audiveris.omr.sheet.BasicBook.export(BasicBook.java:589)
	at org.audiveris.omr.CLI$ProcessingTask.processBook(CLI.java:785)
	at org.audiveris.omr.CLI$CliTask.call(CLI.java:344)
	at org.audiveris.omr.Main.runBatchTasks(Main.java:316)
	at org.audiveris.omr.Main.main(Main.java:155)
	at Audiveris.main(Audiveris.java:49)
2017-10-06 15:02:00,327 WARN [91387260]      PartwiseBuilder.java:1970 | Error visiting RestInter{#0(0.000) e#0 s:0 p:-1.00 WHOLE_REST}
java.lang.NullPointerException: null
	at org.audiveris.omr.score.PartwiseBuilder.processNote(PartwiseBuilder.java:1735)
	at org.audiveris.omr.score.PartwiseBuilder.processChord(PartwiseBuilder.java:1056)
	at org.audiveris.omr.score.PartwiseBuilder.processMeasure(PartwiseBuilder.java:1614)
	at org.audiveris.omr.score.PartwiseBuilder.processPart(PartwiseBuilder.java:1988)
	at org.audiveris.omr.score.PartwiseBuilder.processSystem(PartwiseBuilder.java:2532)
	at org.audiveris.omr.score.PartwiseBuilder.processLogicalPart(PartwiseBuilder.java:1433)
	at org.audiveris.omr.score.PartwiseBuilder.processStub(PartwiseBuilder.java:2483)
	at org.audiveris.omr.score.PartwiseBuilder.processPartList(PartwiseBuilder.java:2017)
	at org.audiveris.omr.score.PartwiseBuilder.processScore(PartwiseBuilder.java:2195)
	at org.audiveris.omr.score.PartwiseBuilder.build(PartwiseBuilder.java:307)
	at org.audiveris.omr.score.ScoreExporter.export(ScoreExporter.java:117)
	at org.audiveris.omr.score.ScoreExporter.export(ScoreExporter.java:91)
	at org.audiveris.omr.sheet.BasicBook.export(BasicBook.java:589)
	at org.audiveris.omr.CLI$ProcessingTask.processBook(CLI.java:785)
	at org.audiveris.omr.CLI$CliTask.call(CLI.java:344)
	at org.audiveris.omr.Main.runBatchTasks(Main.java:316)
	at org.audiveris.omr.Main.main(Main.java:155)
	at Audiveris.main(Audiveris.java:49)
2017-10-06 15:02:00,328 INFO [91387260]                 Part.java:312  | S#3 {Part#3 staves[5,6]} createDummyPart for id=1
2017-10-06 15:02:00,329 WARN [91387260]      PartwiseBuilder.java:1970 | Error visiting RestInter{#0(0.000) e#0 s:0 p:-1.00 WHOLE_REST}
java.lang.NullPointerException: null
	at org.audiveris.omr.score.PartwiseBuilder.processNote(PartwiseBuilder.java:1735)
	at org.audiveris.omr.score.PartwiseBuilder.processChord(PartwiseBuilder.java:1056)
	at org.audiveris.omr.score.PartwiseBuilder.processMeasure(PartwiseBuilder.java:1614)
	at org.audiveris.omr.score.PartwiseBuilder.processPart(PartwiseBuilder.java:1988)
	at org.audiveris.omr.score.PartwiseBuilder.processSystem(PartwiseBuilder.java:2532)
	at org.audiveris.omr.score.PartwiseBuilder.processLogicalPart(PartwiseBuilder.java:1433)
	at org.audiveris.omr.score.PartwiseBuilder.processStub(PartwiseBuilder.java:2483)
	at org.audiveris.omr.score.PartwiseBuilder.processPartList(PartwiseBuilder.java:2017)
	at org.audiveris.omr.score.PartwiseBuilder.processScore(PartwiseBuilder.java:2195)
	at org.audiveris.omr.score.PartwiseBuilder.build(PartwiseBuilder.java:307)
	at org.audiveris.omr.score.ScoreExporter.export(ScoreExporter.java:117)
	at org.audiveris.omr.score.ScoreExporter.export(ScoreExporter.java:91)
	at org.audiveris.omr.sheet.BasicBook.export(BasicBook.java:589)
	at org.audiveris.omr.CLI$ProcessingTask.processBook(CLI.java:785)
	at org.audiveris.omr.CLI$CliTask.call(CLI.java:344)
	at org.audiveris.omr.Main.runBatchTasks(Main.java:316)
	at org.audiveris.omr.Main.main(Main.java:155)
	at Audiveris.main(Audiveris.java:49)
2017-10-06 15:02:00,330 WARN [91387260]      PartwiseBuilder.java:1970 | Error visiting RestInter{#0(0.000) e#0 s:0 p:-1.00 WHOLE_REST}
java.lang.NullPointerException: null
	at org.audiveris.omr.score.PartwiseBuilder.processNote(PartwiseBuilder.java:1735)
	at org.audiveris.omr.score.PartwiseBuilder.processChord(PartwiseBuilder.java:1056)
	at org.audiveris.omr.score.PartwiseBuilder.processMeasure(PartwiseBuilder.java:1614)
	at org.audiveris.omr.score.PartwiseBuilder.processPart(PartwiseBuilder.java:1988)
	at org.audiveris.omr.score.PartwiseBuilder.processSystem(PartwiseBuilder.java:2532)
	at org.audiveris.omr.score.PartwiseBuilder.processLogicalPart(PartwiseBuilder.java:1433)
	at org.audiveris.omr.score.PartwiseBuilder.processStub(PartwiseBuilder.java:2483)
	at org.audiveris.omr.score.PartwiseBuilder.processPartList(PartwiseBuilder.java:2017)
	at org.audiveris.omr.score.PartwiseBuilder.processScore(PartwiseBuilder.java:2195)
	at org.audiveris.omr.score.PartwiseBuilder.build(PartwiseBuilder.java:307)
	at org.audiveris.omr.score.ScoreExporter.export(ScoreExporter.java:117)
	at org.audiveris.omr.score.ScoreExporter.export(ScoreExporter.java:91)
	at org.audiveris.omr.sheet.BasicBook.export(BasicBook.java:589)
	at org.audiveris.omr.CLI$ProcessingTask.processBook(CLI.java:785)
	at org.audiveris.omr.CLI$CliTask.call(CLI.java:344)
	at org.audiveris.omr.Main.runBatchTasks(Main.java:316)
	at org.audiveris.omr.Main.main(Main.java:155)
	at Audiveris.main(Audiveris.java:49)
2017-10-06 15:02:00,331 WARN [91387260]      PartwiseBuilder.java:1970 | Error visiting RestInter{#0(0.000) e#0 s:0 p:-1.00 WHOLE_REST}
java.lang.NullPointerException: null
	at org.audiveris.omr.score.PartwiseBuilder.processNote(PartwiseBuilder.java:1735)
	at org.audiveris.omr.score.PartwiseBuilder.processChord(PartwiseBuilder.java:1056)
	at org.audiveris.omr.score.PartwiseBuilder.processMeasure(PartwiseBuilder.java:1614)
	at org.audiveris.omr.score.PartwiseBuilder.processPart(PartwiseBuilder.java:1988)
	at org.audiveris.omr.score.PartwiseBuilder.processSystem(PartwiseBuilder.java:2532)
	at org.audiveris.omr.score.PartwiseBuilder.processLogicalPart(PartwiseBuilder.java:1433)
	at org.audiveris.omr.score.PartwiseBuilder.processStub(PartwiseBuilder.java:2483)
	at org.audiveris.omr.score.PartwiseBuilder.processPartList(PartwiseBuilder.java:2017)
	at org.audiveris.omr.score.PartwiseBuilder.processScore(PartwiseBuilder.java:2195)
	at org.audiveris.omr.score.PartwiseBuilder.build(PartwiseBuilder.java:307)
	at org.audiveris.omr.score.ScoreExporter.export(ScoreExporter.java:117)
	at org.audiveris.omr.score.ScoreExporter.export(ScoreExporter.java:91)
	at org.audiveris.omr.sheet.BasicBook.export(BasicBook.java:589)
	at org.audiveris.omr.CLI$ProcessingTask.processBook(CLI.java:785)
	at org.audiveris.omr.CLI$CliTask.call(CLI.java:344)
